"organid"	"sentence"
"Part15_098UtrechtAntonius"	"De Bazuin 16' heeft houten stevels, metalen koppen, houten bekers; Duitse krukken."
"Part15_098UtrechtAntonius"	"Kelen (beleerd), tongen en krukken van messing; enkele bekers gekropt."
"Part15_099Kloosterburen"	"Het orgel staat in de torenruimte."
"Part15_099Kloosterburen"	"Het is pneumatisch (wisselwind) en heeft kegelladen; de frontladen zijn uitgevoerd als Taschenladen met liggende Taschen."
"Part15_099Kloosterburen"	"De zwelkast staat direct achter het middendeel van het front, en is daarom laag gehouden, waardoor groter pijpwerk soms tweemaal is gekropt."
"Part15_099Kloosterburen"	"Links en rechts van de zwelkast bevinden zich C- en Cislade van Manuaal I; veel pijpen zijn ook daar gekropt en volgen de vorm van het gewelf boven het orgel."
"Part15_099Kloosterburen"	"Tegen de achtermuur staat het pijpwerk van Subbas 16' en Gedektbas 8', die samen een unit vormen."
"Part15_099Kloosterburen"	"Boven de speeltafel bevindt zich een houten baldakijn; links en rechts van de speeltafel zijn deuren aangebracht, zodat er een ‘huisje’ rond de speeltafel ontstaat."
"Part15_099Kloosterburen"	"Dit Adema-orgel is geheel origineel, en in alle delen op standaard-Ademawijze gebouwd: alle registers op een rij boven Manuaal II, in de onderlijst onder Manuaal de drukknoppen voor automatisch pedaal, vaste combinaties en de vrije combinatie."
"Part15_099Kloosterburen"	"Opmerkelijk zijn de twee registertrekkers rechts naast de manualen, waarmee het registercrescendo en de zwelkast ook met de hand bediend kunnen worden; voor beide zijn overigens ook balanstreden aangebracht."
"Part15_099Kloosterburen"	"Boven deze registertrekkers bevindt zich een wijzerplaat met een bijzonder precieze aanduiding van het aantal registers dat door het registercrescendo is ingeschakeld."
"Part15_099Kloosterburen"	"Op de registertuimelaars geen voetteken achter de voetmaten."
"Part15_099Kloosterburen"	"Het Automatisch Pedaal is buiten de Vrije combinatie gehouden."
"Part15_099Kloosterburen"	"De Vrije combinatie wordt samengesteld met forse penschakelaars boven de registertuimelaars."
"Part15_099Kloosterburen"	"Het orgel wordt in 2011 gerestaureerd."
"Part15_100AmsterdamStAug"	"Het instrument heeft kegelladen met pneumatische speel- en registertractuur."
"Part15_100AmsterdamStAug"	"In de rechterkas staat het Man I in de linker het Man II. Het linkerfront is loos, in het rechterfront staan C-c van de Prestant 8', het vervolg op de lade."
"Part15_100AmsterdamStAug"	"De laden staan opgesteld haaks op de lengterichting van de kerk."
"Part15_100AmsterdamStAug"	"De lade van het Man I (rechterkas) is als volgt ingedeeld (vanaf kerkzijde): C-d1 / dis1-g3."
"Part15_100AmsterdamStAug"	"De lade van het Man II is chromatisch ingedeeld, de kleinste pijpen aan de kerkzijde."
"Part15_100AmsterdamStAug"	"C-h van de Bourdon 16' is van hout, het vervolg van metaal."
"Part15_100AmsterdamStAug"	"C-H van de Fluit harmoniek 8' is, van hout, gedekt; het vervolg open, van metaal, c2-g3 overblazend."
"Part15_100AmsterdamStAug"	"Van de Gedekt Fluit 4' is gis2-g3 open, conisch."
"Part15_100AmsterdamStAug"	"De Trompet 8' repeteert vanaf f2."
"Part15_100AmsterdamStAug"	"De Bourdon 8' van Man II is van C-A van hout, het vervolg van metaal."
"Part15_100AmsterdamStAug"	"De Vox Caelestis begint op f."
"Part15_100AmsterdamStAug"	"Van de Fagot hobo hebben de hoogste pijpen dubbele bekerlengte."
"Part15_100AmsterdamStAug"	"Van het Ped is de Subbas 16' een transmissie van de Bourdon 16' (Man I) en de Fluit 8' van de Fluit Harmoniek 8' (Man I)."
"Part15_101ScheveningenBadkapel"	"De opstelling van de werken is als volgt: op fronthoogte in het midden een lade voor Man I direct achter het front, daarachter een lade voor Man II, daarachter een lade voor de registers Prestant 16', Subbas 16', Octaafbas 8' en Bazuin 16' van het Ped."
"Part15_101ScheveningenBadkapel"	"Op de bovenverdieping de zwelkast met de lade voor Man III. Tegen de linkerzijwand een lade voor het de overige registers van het Ped."
"Part15_101ScheveningenBadkapel"	"De oorspronkelijke opzet kan hieruit worden afgeleid."
"Part15_101ScheveningenBadkapel"	"Aangenomen mag worden dat het Man I twee laden had, omgeven door stempaden, achterelkaar gelegen."
"Part15_101ScheveningenBadkapel"	"De Ped-lade achterin geeft de oorspronkelijke plaats van het Ped aan; de aanvullingslade tegen de linker zijwand is een toevoeging uit 1967."
"Part15_101ScheveningenBadkapel"	"De ruime indeling heeft vooral beoogd om het vele grotere pijpwerk van het Man I bereikbaar te maken voor het onderhoud."
"Part15_101ScheveningenBadkapel"	"Volgens overlevering bevond zich tussen het front en de voorste Man I-lade een breed stempad."
"Part15_101ScheveningenBadkapel"	"De in 1967 uitgevoerde reductie van de kasdiepte heeft dan ook voor de bereikbaarheid van het pijpwerk gevolgen gehad."
"Part15_101ScheveningenBadkapel"	"Het stempad achter het front is verdwenen en de stempaden tussen de laden van Man I en II en tussen Man II en Ped zijn tot een minimale breedte teruggebracht."
"Part15_101ScheveningenBadkapel"	"Het is niet onmogelijk dat de kegelladen van 1926 in 1967 gehandhaafd zijn, waarbij de voorste Man I-lade dan de lade voor huidige Man I geworden zal zijn."
"Part15_101ScheveningenBadkapel"	"Het stellingwerk, met name ook dat voor het huidige Man III, is nog uit 1926."
"Part15_101ScheveningenBadkapel"	"Ook zijn grote delen van de zwelkast, onder andere de jaloezieën, nog origineel."
"Part15_101ScheveningenBadkapel"	"Alle manuaalladen zijn ingedeeld in hele tonen, aflopend naar het midden toe."
"Part15_101ScheveningenBadkapel"	"De pedaalladen ook in hele tonen, maar dan vanuit C middenin."
"Part15_101ScheveningenBadkapel"	"De frontpijpen zijn volgens publicaties uit de bouwtijd van 75 % tin."
"Part15_101ScheveningenBadkapel"	"Alle 51 frontpijpen hebben oorspronkelijk, afgaande op de aanwezige steminrichtingen, gesproken."
"Part15_101ScheveningenBadkapel"	"Een deel van de Prestant 16' Man I moet ook in het front gesproken hebben."
"Part15_101ScheveningenBadkapel"	"Volgens overlevering was een aantal grote pijpen van dit register van hout."
"Part15_101ScheveningenBadkapel"	"Thans spreken de pijpen C-g van de Prestant 8' Man II nog in het front, conform de oorspronkelijke situatie."
"Part15_101ScheveningenBadkapel"	"In het middenveld onderfront spreken A-fis, terwijl C-Gis in de zijpartijen zijn aangesloten (torens, misschien velden opzij)."
"Part15_101ScheveningenBadkapel"	"In 1967 zijn C-H van de Octaaf 4' Ped op het front aangesloten, onder andere in het linkerveld van het onderfront."
"Part15_101ScheveningenBadkapel"	"Het binnenpijpwerk van 1926 is vrijwel geheel van metaal."
"Part15_101ScheveningenBadkapel"	"Zink is toegepast voor de gehele Prestant 16' Ped, afgevoerd geplaatst tussen Ped-lade en achterwand."
"Part15_101ScheveningenBadkapel"	"Zowel dit register, als ook de Octaafbas 8' Ped, is voorzien van geperste labia."
"Part15_101ScheveningenBadkapel"	"Geen enkele houten pijp van 1926 bleef bewaard."
"Part15_101ScheveningenBadkapel"	"Er hebben zich al spoedig na 1926 veel problemen met deze pijpen voorgedaan."
"Part15_101ScheveningenBadkapel"	"In 1967 zijn ze allemaal verwijderd."
"Part15_101ScheveningenBadkapel"	"De beide acht-voets gedekten op de manualen kregen metalen pijpen voor de tonen C-H, de Subbas van het Ped werd in mahonie vernieuwd."
"Part15_101ScheveningenBadkapel"	"Het overige binnenpijpwerk van 1926 heeft spits geritste bovenlabia en slagletters voor toonnamen en registernamen."
"Part15_101ScheveningenBadkapel"	"De slagletters in kapitalen, vrij dun van uitvoering."
"Part15_101ScheveningenBadkapel"	"Opschriften zijn in het Nederlands gesteld."
"Part15_101ScheveningenBadkapel"	"Een uitzondering wordt gevormd door de gedekte Fluit 4' Man II, waar op de eerste pijp de naam van de (Duitse) leverancier in slagletters is aangebracht: Eugen Braun."
"Part15_101ScheveningenBadkapel"	"Tevens diens woonplaats, een productienummer en de naam van het register (Hohlflöte 8')."
"Part15_101ScheveningenBadkapel"	"Het moet dan klein c van dit register geweest zijn."
"Part15_101ScheveningenBadkapel"	"Alle open pijpen van 1926 bezitten nog de oorspronkelijke steminrichtingen."
"Part15_101ScheveningenBadkapel"	"Expressions zijn toegepast bij alle pijpen van open acht-voets registers, en voorts in de diverse reeksen tot een lengte van ca 2/3-voet. (Octaaf 4' Man II tot en met f2, Octaaf 2' Man II tot en met f1)."
"Part15_101ScheveningenBadkapel"	"De volgende registers hebben pijpwerk uit 1967 of nog jonger: Holquintadeen 8', Quint 1 1/3', Sifflet 1' (conisch, wijd) en Dulciaan 8' op I, Mixtuur op II, Viola, Nasard en Scherp op III, Ruispijp op Ped."
"Part15_101ScheveningenBadkapel"	"Veel pijpwerk van 1926 is van plaats en/of functie veranderd."
"Part15_101ScheveningenBadkapel"	"De Bazuin heeft grenen stevels en grenen bekers met verschuifbare slitsen en volle bekerlengte."
"Part15_101ScheveningenBadkapel"	"De koppen zijn van lood en lijken van jonge datum te zijn."
"Part15_101ScheveningenBadkapel"	"De drie manuaaltongwerken hebben metalen stevels, loden koppen en metalen bekers."
"Part15_101ScheveningenBadkapel"	"De Dulciaan 8' (pijpwerk Orgelbouw Leeflang) is afkomstig uit orgel van de Petrakerk te Loosduinen."
"Part15_102DenHaagFirst"	"De magazijnbalg en de regulateur voor Man I hebben een in- en uitspringende vouw; de regulateur van Man II heeft een inspringende vouw."
"Part15_102DenHaagFirst"	"Indien niet anders vermeld zijn de pijpen open en van orgelmetaal, cilindrisch en voorzien van geperste labia."
"Part15_102DenHaagFirst"	"Vooraan op de lade van Man I staat de Echo Trompet, metaal, Duitse koppen (enkel met kraag) en kelen."
"Part15_102DenHaagFirst"	"Bekers cis3-g3 dubbele lengte."
"Part15_102DenHaagFirst"	"Achter het tongwerk bevindt zich een stemgang."
"Part15_102DenHaagFirst"	"Aan de andere kant daarvan staat de Mixtuur (van later datum) met gewreven labia."
"Part15_102DenHaagFirst"	"Het register is deels voorzien van expressions, de kleinste pijpen (kleiner dan 1/4 voet) zijn op lengte afgesneden."
"Part15_102DenHaagFirst"	"C-F van de Octaaf 4' hebben opgesoldeerde labia."
"Part15_102DenHaagFirst"	"C-f2 met expressions, fis2-h2 stemkrul de overige op lengte."
"Part15_102DenHaagFirst"	"C-H van de Bourdon 8' zijn van grenen (blauw geverfd), het vervolg is van metaal; de discant zonder bovenlabia."
"Part15_102DenHaagFirst"	"Van de Bourdon 16' zijn C-h van grenen (C-cis bruinrood geverfd, cis-h donkerblauw); de discant is van metaal; c2-g3 zonder bovenlabia."
"Part15_102DenHaagFirst"	"De Salicionaal is geheel van metaal met en expressions."
"Part15_102DenHaagFirst"	"C-H van de Fluit harm. zijn van grenen (blauw geverfd en afgevoerd tegen de pijlers links en rechts van het instrument), het vervolg staat op de lade; C-h1 natuurlijke lengte, de overige overblazend; vanaf f1 zonder bovenlabia."
"Part15_102DenHaagFirst"	"C-H van de Prestant 8' zijn afgevoerd op de lade en hebben opgesoldeerde labia; de discant staat op de lade."
"Part15_102DenHaagFirst"	"Alle pijpen met expressions; C-h1 met zijbaarden."
"Part15_102DenHaagFirst"	"Het pijpwerk van de Cornet staat onder de lade van Man I. Het laagste koor is gedekt het overige pijpwerk is deels voorzien van expressions; deels met stemkrullen en deels op lengte afgesneden."
"Part15_102DenHaagFirst"	"Alle pijpen met geritste labia."
"Part15_102DenHaagFirst"	"De lade van Man II ligt iets hoger achter die van Man I. Op de eerste plaats staat de Basson Hobo met zinken stevels, en Duitse koppen, kelen en tongen."
"Part15_102DenHaagFirst"	"C-h trechtervormige zinken bekers met intonatieslits; bekers discant met nauwelijks divergerend lang ondergedeelte en meer divergerend kort bovenstuk met drie gaten waarin een convergerend deksel met eveneens drie gaten."
"Part15_102DenHaagFirst"	"De Woudfluit is conisch."
"Part15_102DenHaagFirst"	"C-H zijbaarden, C-h1 met expressions, vervolg op lengte."
"Part15_102DenHaagFirst"	"Het hoogste octaaf van de Fluit is open, conisch."
"Part15_102DenHaagFirst"	"C-H met geperste labia, de overige zonder bovenlabium."
"Part15_102DenHaagFirst"	"C-H van de Violine zijn van zink (met freins) het vervolg is van metaal met zijbaarden en geperste labia."
"Part15_102DenHaagFirst"	"C-f2 met expressions, fis2-h2 met stemkrul, overige op lengte."
"Part15_102DenHaagFirst"	"Van de Viola di Gamba zijn C-h van zink (met freins) de discant is van metaal (met zijbaarden)."
"Part15_102DenHaagFirst"	"Alle pijpen met expressions."
"Part15_102DenHaagFirst"	"De Voix Céleste begint op c en is gemaakt in dezelfde factuur als de Viola. di Gamba."
"Part15_102DenHaagFirst"	"C-H van de Holpijp zijn van grenen, het vervolg is van metaal; in de discant zonder bovenlabium."
"Part15_102DenHaagFirst"	"C-h van de Dolce zijn van zink (met freins), de discant is van metaal (met zijbaarden)."
"Part15_102DenHaagFirst"	"Alle pijpen met expressions."
"Part15_102DenHaagFirst"	"Bij de Viool Prestant zijn C-h van zink en de overige pijpen van metaal."
"Part15_102DenHaagFirst"	"Alle pijpen met expressions, C-h1 met zijbaarden."
"Part15_102DenHaagFirst"	"De Subbas is van grenen; C-H met houten rolbaarden."
"Part15_102DenHaagFirst"	"Het register staat links van Man I opgesteld, haaks het front."
"Part15_102DenHaagFirst"	"De Octaafbas is van metaal en staat rechts van Man I opgesteld, eveneens haaks op het front."
"Part15_102DenHaagFirst"	"C-f met opgesoldeerde labia; C-H met rolbaarden."
"Part15_103Gulpen"	"Het orgel is gebouwd als opus 25 van de fa Verschueren en heeft kegelladen met pneumatische tractuur."
"Part15_103Gulpen"	"De orgelkas en de speeltafel zijn van eiken."
"Part15_103Gulpen"	"De registerwippers en de knopjes voor de vrije combinaties bevinden zich elk in een horizontale rij boven de klavieren."
"Part15_103Gulpen"	"Aan de rechterzijde hiervan bevindt zich een relatief grote wijzerplaat met een schaalverdeling in 12 stappen voor het generaal crescendo."
"Part15_103Gulpen"	"In de rechterkas (vanuit de kerk gezien) bevindt zich het pijpwerk van het HW en het Ped."
"Part15_103Gulpen"	"Het pijpwerk van het ZwW is in de linkerkas geplaatst."
"Part15_103Gulpen"	"Het merendeel bevindt zich op fronthoogte."
"Part15_103Gulpen"	"Op vloerniveau in de rechterkas bevinden zich C-H van de Prestant 16' (zink, rolbaarden en expressions), diatonisch opgesteld met de grootste pijp in het midden."
"Part15_103Gulpen"	"In de rechter onderkas bevinden zich op een chromatische lade voorts cis-f1 van de Subbas 16' en de Violon 8', respectievelijk van hout (gedekt) en van zink, deze laatste voorzien van rolbaarden en expressions."
"Part15_103Gulpen"	"Het front van de rechter bovenkas wordt gevormd door C-cis2 van de Prestant 16' (zink), het vervolg is van metaal, voorzien van expressions en op de lade (chromatisch) opgesteld."
"Part15_103Gulpen"	"Van de Prestant 8' zijn C-h van zink, het vervolg is van metaal, het gehele register is voorzien van expressions, rolbaarden zijn aanwezig van C-H. De Salicionaal 8' is op identieke wijze gebouwd."
"Part15_103Gulpen"	"C-H van de Octaaf 4' zijn van zink, het vervolg is van metaal, expressions zijn aanwezig van C-g2, het vervolg is op lengte afgesneden."
"Part15_103Gulpen"	"De Fluit 4' is van C-g2 gedekt, het vervolg is conisch, open, C-H zijn van zink, het vervolg is van metaal."
"Part15_103Gulpen"	"Uitgezonderd de vijf grootste pijpen die van zink zijn, is de Mixtuur-Cornet geheel van metaal."
"Part15_103Gulpen"	"De grotere pijpen zijn voorzien van expressions."
"Part15_103Gulpen"	"De 8'-reeks is roergedekt, het overige pijpwerk is open."
"Part15_103Gulpen"	"De Trompet 8' is van C-h voorzien van zinken bekers en stevels, het vervolg is van metaal."
"Part15_103Gulpen"	"Vanaf fis2 hebben de bekers dubbele lengte."
"Part15_103Gulpen"	"Achter de stemgang is in twee chromatische rijen de Holpijp 8' opgesteld, C-H van hout, c-h van zink, en het vervolg van metaal."
"Part15_103Gulpen"	"Hierachter bevinden zich C-c van de Subbas 16' en de Violon 8'."
"Part15_103Gulpen"	"In de linker bovenkas bevindt zich de zwelkast."
"Part15_103Gulpen"	"Zweldeuren zijn er aan de voorzijde achter het front, en aan de zijkant."
"Part15_103Gulpen"	"Het zinken front is stom."
"Part15_103Gulpen"	"Achteraan in de zwelkast zijn de grootste registers geplaatst."
"Part15_103Gulpen"	"Het pijpwerk is chromatisch opgesteld."
"Part15_103Gulpen"	"C-g van de Bourdon 16' zijn van hout, gis-h2 zijn van zink en het vervolg is van metaal, alles gedekt."
"Part15_103Gulpen"	"De Voix celeste 8' (af c), Gamba 8' en Prestant 8' zijn vrijwel op identieke wijze gebouwd: C-h van zijn van zink, het vervolg is van metaal, alle pijpen hebben expressions, bij de twee strijkers zijn er rolbaarden aanwezig tot en met h1 terwijl de Prestant 8' enkel van rolbaarden is voorzien in het groot octaaf."
"Part15_103Gulpen"	"De Holpijp  ' is van C-h van zink, het vervolg is van metaal."
"Part15_103Gulpen"	"C-H van de Roerfluit 4' zijn van zink, roergedekt, het vervolg is van metaal, c-g2 roergedekt, het vervolg is conisch open."
"Part15_103Gulpen"	"De Piccolo 2' is geheel van metaal en voorzien van expressions van C-f."
"Part15_103Gulpen"	"De Klarinet 8' is een labiaal register, van C-h van zink, gedekt en dubbelconisch (onderzijde corpus trechtervormig, bovenzijde conisch), het vervolg is van metaal, open, tweemaal zo lang en voorzien van twee dubbelconische constructies op elkaar met aan de bovenzijde een stemkrul."
